           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]      Area [mm^2]
       -2.8440214          -6.9216       -29.008943       -2.6528342      0.081548274        1.4470341         1.279258         2.816283        2.4310703        1.1523997
       -2.2126238       -4.8960017        -29.47379       -7.0905094       -1.5094264       0.61835885       0.49977002        2.8983235         2.579299        1.1523203
        -3.588193       -6.5667249       -29.008943       -2.4815917      0.085576564        1.6662779        1.4757911        3.6506166        3.1456733        1.1523999
       -2.7377951       -4.6228796        -29.47379       -7.0361862       -1.5191998       0.68283516       0.53499234        3.6357217        3.2033226        1.1523203
       -4.2888089       -6.1321387       -29.008943       -2.4260774     -0.042322814        1.6484814         1.504877        4.3243918        3.7209549        1.1523999
       -3.2297333       -4.2936419        -29.47379        -6.939373       -1.5161648       0.65333706       0.53169411        4.3035655         3.792896        1.1523204
       -4.9373643       -5.6231163       -29.008943       -2.3212371     -0.088880926        1.3401643        1.2916834        4.7088842        4.0293932        1.1523999
       -3.6824669       -3.9122851        -29.47379       -6.8298454       -1.5089121       0.50242227       0.46863914        4.8412285        4.3253493        1.1523204
       -5.5259868       -5.0458371       -29.008943       -2.1801937      0.044349462       0.81068617       0.85807186        5.1577358        4.4784985        1.1523995
       -4.0905003       -3.4834385        -29.47379       -6.7390137       -1.5069606       0.31154549       0.38041231        5.2795091        4.7852769        1.1523199
       -6.0475314       -4.4073083       -29.008943       -2.2177672    -0.0071611106       0.13329843       0.27443975        5.5311694        4.8977513        1.1524001
       -4.4488806       -3.0123077        -29.47379       -6.6533375       -1.5030104       0.13561441       0.29337317        5.6347461        5.1772876        1.1523206
       -7.0713043       -4.7590281       -28.719269      -0.16516328       0.57818496      0.047171339       0.38402584        5.4006457        4.8074503        1.7116907
       -6.4956671       -3.7152808       -29.008943        -2.456713      -0.25256917     -0.028655596       0.40741447        6.1127934        5.7352834        1.1523993
       -9.6108233       -6.4499534        -27.62804        4.2296848        -1.862828       0.20587817        1.0162312        8.4758692          10.0669        2.2511385
